Hora_inicio,Hora_fin,Endpoint,Estado
1710105076.4739048,1710105076.662543,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.4744582,1710105076.66467,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.5531929,1710105076.757049,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.557639,1710105076.7594619,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.56481,1710105076.762309,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.563679,1710105076.766704,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.5641239,1710105076.768965,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.662864,1710105076.849864,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.654374,1710105076.8619971,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.663372,1710105076.864993,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.662636,1710105076.866085,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.665313,1710105076.867666,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.762461,1710105076.963061,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.7695282,1710105076.9640262,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.766869,1710105076.9650922,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.7574599,1710105076.9659488,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.759569,1710105076.966645,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.849979,1710105077.040085,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.862088,1710105077.0528,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.866219,1710105077.0539079,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.8677492,1710105077.062409,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.9632971,1710105077.167768,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.865112,1710105077.168222,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
