Hora_inicio,Hora_fin,Endpoint,Estado
1710104656.785416,1710104659.542235,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104658.569586,1710104659.600738,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104659.009844,1710104660.007246,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104659.202872,1710104660.304233,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104659.600986,1710104661.0001228,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104659.4006631,1710104661.004426,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104660.304349,1710104661.300388,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104660.0074801,1710104661.506042,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104661.000535,1710104662.202456,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104659.542342,1710104662.4084978,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104661.300609,1710104662.7119958,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104661.506239,1710104662.9118369,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104661.00454,1710104663.016607,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104662.2026129,1710104663.517941,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104662.408833,1710104663.603584,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104662.7125099,1710104664.313148,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104662.912221,1710104664.403532,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104663.60378,1710104664.7116659,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104663.016801,1710104664.811062,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104663.518046,1710104665.102119,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104664.3135989,1710104665.4099479,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104664.4037519,1710104665.609371,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104664.811595,1710104666.2164989,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104664.711935,1710104666.398133,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104665.102304,1710104666.605717,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104665.410208,1710104666.9141388,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104665.609483,1710104667.310385,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104666.399709,1710104667.615766,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104666.2171268,1710104667.808715,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104666.9144151,1710104668.42167,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104666.606085,1710104668.423839,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104667.8089118,1710104668.810868,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104667.310634,1710104668.811462,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104667.616113,1710104669.003683,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104668.422236,1710104669.711346,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104668.424174,1710104669.8107321,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104669.003932,1710104670.604108,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104668.812059,1710104670.609893,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104668.811628,1710104670.613427,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104669.810853,1710104671.0153532,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104669.711705,1710104671.102326,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104670.604259,1710104672.003287,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104670.6103108,1710104672.109151,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104670.613666,1710104672.202035,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104671.0158231,1710104672.610574,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104671.1027079,1710104672.612879,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104672.003407,1710104673.123692,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104672.1095302,1710104673.6135721,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104672.202189,1710104673.713465,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104672.610844,1710104674.201681,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104672.613442,1710104674.511389,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104673.124278,1710104674.605271,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104673.6139781,1710104675.0057669,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104673.7138891,1710104675.210927,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104674.202135,1710104675.3102348,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104674.6054358,1710104675.9979892,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104645.596164,1710104676.011369,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,401
1710104674.51284,1710104676.0160599,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104645.762861,1710104676.4058628,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,401
1710104675.005943,1710104676.610691,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104657.0334358,1710104676.6999638,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104675.310595,1710104676.913588,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104645.850518,1710104676.914925,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,401
